ID,Posted at,Screen name,Text
999741391587762176,2018-05-24 19:58:16 +0000,AbigailStrom,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999738648571535360,2018-05-24 19:47:22 +0000,karmamichele,"RT @magathemaga1: @karmamichele Love how RFT tries to mock it, despite the fact its correct 

Soros bought Kim Gardner
Stacey Newman… https://t.co/XBZ6eWyXtA"
999738097171615745,2018-05-24 19:45:11 +0000,magathemaga1,"@karmamichele Love how RFT tries to mock it, despite the fact its correct 

Soros bought Kim Gardner
Stacey Newman… https://t.co/XBZ6eWyXtA"
999737741431762945,2018-05-24 19:43:46 +0000,dangit_kyle,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999737647181410304,2018-05-24 19:43:23 +0000,MaybeACrook,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999737126873792512,2018-05-24 19:41:19 +0000,MinnequaFats,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999736907247403008,2018-05-24 19:40:27 +0000,DemBFF,"RT @AlamoOnTheRise: Senator Gardner (R-CO): ""I hope the North Korean people understand what Kim walked away from."" 

Trump cancelled th… https://t.co/cUEzPyvz9T"
999736330593554432,2018-05-24 19:38:10 +0000,quotidiantim,"@SenCoryGardner Senator Gardner (R-CO): ""I hope the North Korean people understand what Kim walked away from.""   Fo… https://t.co/6SfwZ35Yua"
999736030981844992,2018-05-24 19:36:58 +0000,MinnequaFats,"I'm always annoyed/embarrassed that @SenCoryGardner is my senator but ugh...

From @ArmsControlWonk:

Some senators… https://t.co/28Qik3ymSs"
999735882578968576,2018-05-24 19:36:23 +0000,JenniferResists,"RT @AlamoOnTheRise: Senator Gardner (R-CO): ""I hope the North Korean people understand what Kim walked away from."" 

Trump cancelled th… https://t.co/cUEzPyvz9T"
999735003998294016,2018-05-24 19:32:53 +0000,blubugeye,"RT @AlamoOnTheRise: Senator Gardner (R-CO): ""I hope the North Korean people understand what Kim walked away from."" 

Trump cancelled th… https://t.co/cUEzPyvz9T"
999734981466374145,2018-05-24 19:32:48 +0000,drmaggiesa,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999734708282900481,2018-05-24 19:31:43 +0000,AlamoOnTheRise,"Senator Gardner (R-CO): ""I hope the North Korean people understand what Kim walked away from."" 

Trump cancelled th… https://t.co/cUEzPyvz9T"
999734685247795200,2018-05-24 19:31:37 +0000,sahlee426,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999734552875581440,2018-05-24 19:31:06 +0000,InstantPresence,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999734544654778368,2018-05-24 19:31:04 +0000,on_bender,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999733699699707904,2018-05-24 19:27:42 +0000,CrescensXG,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999732364589785088,2018-05-24 19:22:24 +0000,the_ulf,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999732198466113544,2018-05-24 19:21:44 +0000,5DefermentDon,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999731883431907328,2018-05-24 19:20:29 +0000,traiandoc,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999731625867923458,2018-05-24 19:19:28 +0000,mikewickett,"RT @mCarey60: @mikewickett Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Kore… https://t.co/Ht0JP3UnYO"
999731185684279301,2018-05-24 19:17:43 +0000,mCarey60,"@mikewickett Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Kore… https://t.co/Ht0JP3UnYO"
999730839666806785,2018-05-24 19:16:20 +0000,rushadthomas,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999730700067553280,2018-05-24 19:15:47 +0000,McClintockMarc,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999730181593075713,2018-05-24 19:13:44 +0000,ReddishRabbit,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999729949736034305,2018-05-24 19:12:48 +0000,1whoknu,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
999729681011298304,2018-05-24 19:11:44 +0000,cloudwanderer3,"RT @conradchaffee: Some senators seem unclear about what happened today. 

Senator Gardner (R-CO): ""I hope the North Korean people und… https://t.co/qbKvRbdN46"
