ID,Posted at,Screen name,Text
1001738722566725632,2018-05-30 08:14:57 +0000,magathemaga1,RT @KimStrassel: Obama's spying scandal is starting to look a lot like Watergate https://t.co/DUDjEMM2di via @nypost
1001738690710863873,2018-05-30 08:14:49 +0000,magathemaga1,"RT @FiveRights: Roseanne got cancelled for the same reason as ""Last Man Standing.""
Everyone knows it.
ABC was just waiting for an excuse."
1001738647048159234,2018-05-30 08:14:39 +0000,magathemaga1,"RT @realDonaldTrump: Sorry, I’ve got to start focusing my energy on North Korea Nuclear, bad Trade Deals, VA Choice, the Economy, rebuil… https://t.co/dwuXTqetJ7"
1001738194566680576,2018-05-30 08:12:51 +0000,magathemaga1,@missmichkah @MissouriGOP Health care isnt a right
1001724708147093505,2018-05-30 07:19:16 +0000,magathemaga1,RT @philip_saulter: @Jemsinger We will be in August and Novemeber.  Republicans in office who were complicit with the war on the will o… https://t.co/WqA2v8uSf2
1001724610226900992,2018-05-30 07:18:52 +0000,magathemaga1,"RT @magathemaga1: You arent a free and fair press. 

You are Carlos slims' b*****

Seriously you folks lie daily and push an anti Ame… https://t.co/VhhdbK78z1"
1001724452965625857,2018-05-30 07:18:15 +0000,magathemaga1,"RT @philip_saulter: @EdBigCon @VisioDeiFromLA @joshdcaplan @Koster4Missouri Greitens may have resigned, but this does not mean we can g… https://t.co/urSAS2Hqex"
1001724423601303552,2018-05-30 07:18:08 +0000,magathemaga1,"RT @trbrad62: @RJFerryJr @RealSaavedra #moleg heating up the tar and feathers this week. Lots of $$$ changing hands, too. 

I don… https://t.co/hqf9S6d7A5"
1001724363161460736,2018-05-30 07:17:53 +0000,magathemaga1,"RT @MJASheridan: Hey @ABCNetwork @Disney how to you justify keeping @jimmykimmel employed when he is known for mocking blacks with ""… https://t.co/dwbIzNjY7e"
1001724343641133057,2018-05-30 07:17:49 +0000,magathemaga1,RT @Thomas1774Paine: Deep State Poster Boy Trey Gowdy: FBI’s Use of Informant for Trump Campaign Was Appropriate (VIDEO) https://t.co/OKteSATkf0
1001724291522662400,2018-05-30 07:17:36 +0000,magathemaga1,RT @Golfinggary5221: Focus today should not be on what @therealroseanne said but what Valerie Jarrett DID to America! She was awful and… https://t.co/JGj68siPCu
1001724267741044736,2018-05-30 07:17:31 +0000,magathemaga1,"RT @Infidel_Yvonne: Remember when liberals constantly compared Bush to a monkey? 

No outrage there. #Roseanne https://t.co/4gotpJFOKW"
1001724245507018752,2018-05-30 07:17:25 +0000,magathemaga1,"@RealTravisCook @sigi_hill Yup. Stupid joke? Maybe. Deserve to have her show canceled?

No."
1001724114153844736,2018-05-30 07:16:54 +0000,magathemaga1,RT @RealTravisCook: She had the guts to speak out to begin with...we must have the guts to stand behind her when the attacks are coming… https://t.co/eabvsR1fII
1001724088153464832,2018-05-30 07:16:48 +0000,magathemaga1,"RT @RealTravisCook: Since when has the establishment press in America been ""fair""?  The kid had the right idea--to be skeptical of ""jou… https://t.co/Osa4fHGBcG"
1001724057719590913,2018-05-30 07:16:41 +0000,magathemaga1,Because it is anti American and leftist. https://t.co/l6cOfh7kTl
1001723823006408710,2018-05-30 07:15:45 +0000,magathemaga1,"RT @TheALX: @juliehdavis He isn’t mocking free and fair press. He is mocking Fake News.. 

Just over the past few days CNN ran… https://t.co/rIAloLr3At"
1001723802596855808,2018-05-30 07:15:40 +0000,magathemaga1,"You arent a free and fair press. 

You are Carlos slims' b*****

Seriously you folks lie daily and push an anti Ame… https://t.co/VhhdbK78z1"
1001723212982575104,2018-05-30 07:13:19 +0000,magathemaga1,"RT @magathemaga1: Hey Tony are you ever going to put this much zeal into investigating the dark money that Scott Faughn got?

#moleg… https://t.co/oZ3Cad4htb"
