id,created_at,fav,rt,text,media1,media2,media3,media4,compound,neg,neu,pos
,2018-05-21T19:41:50,1,1,@Fuctupmind @USAgaggy63 @FoxNews What happened???,,,,,0,0,1,0
,2018-05-21T19:41:25,0,1836,"RT @vannsmole: Hillary Clinton at Yale:
""I Am Still Triggered About Losing To Trump""

Also Hillary Oct. 2016:
""Failure to accept the electi…",,,,,-0.5106,0.207,0.702,0.091
,2018-05-21T19:38:01,3,1,@777rada50023 @cajungirl4good @JDugudichi @unkiewood @Craigsmiffysmif @Johnpdca @JohnCooper0610 @Trumpfan1995 @JohnMcGeever70 @JoanneTirado09 @Tattoobear @bob_pruett @JohnHeide2 @IcyQueenBee @_LCMB_ @DrMartyFox @dr_palazzolo @FedupWithSwamp @luvnewinfo Thanks for including me John.,,,,,0.4404,0,0.888,0.112
,2018-05-21T19:37:26,3,1,"@SecPompeo @CIA So much for Trump's war on women and BTW where are the ""feminists"" to weigh in? Meryl? 

https://t.co/HTUgORTxjW",,,,,-0.644,0.183,0.817,0
,2018-05-21T19:31:14,0,1702,RT @SecPompeo: Great to stand by my friend #GinaHaspel – our new @CIA Director! I look forward to your leadership as your team continues to…,,,,,0.8221,0,0.734,0.266
,2018-05-21T19:20:09,0,4408,"RT @ScottPresler: I'm absolutely serious. The fact that President Trump won, despite all of the forces working against him, is miraculous.…",,,,,0.4779,0.066,0.782,0.152
,2018-05-21T19:18:32,0,0,"@MSNBC The ""conditions"" are simple: an honest day's work for a day's pay. You don't like where you work? Leave.",,,,,0.1506,0.205,0.652,0.143
,2018-05-21T19:14:15,0,0,"@erichmpratt @j_jrohde Never? Hell, we'd all be speaking German if that were the case. Really stupid thing to say, but then...",,,,,-0.6306,0.213,0.787,0
,2018-05-21T19:10:49,0,3,"RT @GryniiizRed: @RealJamesWoods Dear #DimwitDon &amp; #Liberal #Progressive ppl... if all you can see in a person is #color, YOU are the #raci…",,,,,0.3818,0,0.89,0.11
,2018-05-21T19:10:23,0,164,"RT @Pickles0201: MISSOURI❤ 
✔ VOTE 4 the #MAGA #MASA candidate who has Missourians &amp; America in his heart &amp; in his agenda

🇺🇸COURTLAND SYKE…",,,,,0,0,1,0
,2018-05-21T19:10:17,5,4,@cajungirl4good @JDugudichi @unkiewood @Craigsmiffysmif @Johnpdca @JohnCooper0610 @Trumpfan1995 @JohnMcGeever70 @777rada50023 @JoanneTirado09 @Tattoobear @bob_pruett @JohnHeide2 @IcyQueenBee @_LCMB_ @DrMartyFox @dr_palazzolo @FedupWithSwamp @luvnewinfo Let's git 'er done. https://t.co/aSqJ6StNoO,,,,,0,0,1,0
,2018-05-21T19:07:47,0,2,RT @cajungirl4good: @JDugudichi @unkiewood @Craigsmiffysmif @Johnpdca @JohnCooper0610 @Trumpfan1995 @JohnMcGeever70 @777rada50023 @JoanneTi…,,,,,0,0,1,0
,2018-05-21T16:48:45,6,3,Still waiting for Josh Hawley to tell Missourians what he thinks about former Senator John Danforth's trash talk about President Trump. https://t.co/r1cBJUQqS3,,,,,0,0,1,0
,2018-05-21T16:45:26,0,5,RT @TrumpChess: @realDonaldTrump @POTUS I know you'll read this -- please withdraw your support of JOSH HAWLEY - HE IS THE SWAMP backed by…,,,,,0.6249,0,0.757,0.243
,2018-05-21T16:32:14,0,0,@tracybeanz Yup.,,,,,0,0,1,0
,2018-05-21T16:32:03,0,478,"RT @tracybeanz: 7. In other words - the deep state is in big trouble, and it’s all because of Jeff Sessions decision to appoint a US Attorn…",,,,,-0.4019,0.101,0.899,0
,2018-05-21T16:31:03,6,2,"Hillary Clinton still 'not over' election.

Say something Bill. 
 https://t.co/cwMuK7PTPo",,,,,0,0,1,0
,2018-05-21T16:22:54,0,6,RT @Sandman_HQ: Thank you so much to my amazing #MAGA friends for all the out pouring of support with thoughts and prayers for my mom. She…,,,,,0.9022,0,0.645,0.355
,2018-05-21T16:08:48,0,21,"RT @LiveAction: Thank you, @RepHartzler, @RepChrisSmith, @RepDianeBlack, @RepRonEstes, and other pro-life lawmakers, for working to stop th…",,,,,0.0772,0.112,0.761,0.127
,2018-05-21T16:08:09,4,0,"@David_Hogg16 @davidhogg111 @TraciMHogg Thanks for sharing David.

#PatriotHoggFamily",,,,,0.6908,0,0.513,0.487
,2018-05-21T16:05:33,0,67,"RT @David_Hogg16: It's a ""city girl"" meets ""country boy"" love story.  Mama Hogg (NOT the mom of @davidhogg111 !)  learning to shoot (safety…",,,,,0.4753,0.089,0.744,0.167
,2018-05-21T16:04:38,6,3,@The2ndA @POTUS #MAGAveteran added to my bio.,,,,,0,0,1,0
,2018-05-21T16:03:44,0,196,RT @The2ndA: #MAGAveteran - A US citizen who served honorably in uniform in service to their country and continues that service by supporti…,,,,,0.5267,0,0.855,0.145
,2018-05-21T16:01:52,0,4028,"RT @RealCandaceO: This was a great honor— a wonderful conversation with @RealBenCarson, a trailblazer for the black community. 

Tick-tock,…",,,,,0.8316,0,0.642,0.358
,2018-05-21T16:01:27,0,6,RT @joel_capizzi: @LovesRemo @AlexFreiheit2 @Hope4Hopeless1 @SykesforSenate @brannumpants @smart_hillbilly @Change @AP4Liberty Time won't c…,,,,,0,0,1,0
,2018-05-21T15:56:15,0,1,RT @Lautergeist: @joel_capizzi @Str8DonLemon @RealTravisCook @Avenge_mypeople @JCPenknife @blackwidow07 @philip_saulter @HotPokerPrinces @T…,,,,,0,0,1,0
